numero_processo,tribunal,grau,classe,classe_codigo,assunto,n_assuntos,orgao_julgador,municipio_ibge,sistema,formato,nivel_sigilo,data_ajuizamento,data_ultima_atualizacao
00133123020238260554,TJSP,G1,Cumprimento Provisório de Sentença,157,Tratamento médico-hospitalar,1,08 CIVEL DE SANTO ANDRE,3547809.0,SAJ,Eletrônico,0,2023-09-14,2024-06-05
00138282020238260564,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,04 CIVEL DE SAO BERNARDO DO CAMPO,,SAJ,Eletrônico,0,2023-09-14,2024-08-26
15189086820238260602,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,FAZENDA PUBLICA DE SOROCABA,3552205.0,SAJ,Eletrônico,0,2023-09-15,2023-11-23
00014123120238260431,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,01 CUMULATIVA DE PEDERNEIRAS,,SAJ,Eletrônico,0,2023-09-18,2024-08-27
00042949220238260292,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Custeio de Assistência Médica,1,FAZENDA PUBLICA DE JACAREI,3524402.0,SAJ,Eletrônico,0,2023-09-18,2024-05-08
00248485820238260224,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,02 FAZENDA PUBLICA DE GUARULHOS,,SAJ,Eletrônico,0,2023-09-18,2024-08-25
10017623020238260066,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,1ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2023-09-18,2025-08-14
00042931020238260292,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Custeio de Assistência Médica,1,FAZENDA PUBLICA DE JACAREI,3524402.0,SAJ,Eletrônico,0,2023-09-18,2024-05-28
22416752220238260000,TJSP,G2,Embargos de Declaração Cível,1689,Tratamento médico-hospitalar,1,9ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2023-09-18,2024-07-19
22389688120238260000,TJSP,G2,Agravo Interno Cível,1208,Tratamento médico-hospitalar,1,9ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-09-19,2023-11-23
00065386720238260009,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,04 CIVEL DE VILA PRUDENTE,,SAJ,Eletrônico,0,2023-09-19,2025-08-11
00140951620238260071,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,07 CIVEL DE BAURU,,Inválido,Eletrônico,0,2023-09-19,2024-08-29
00144481520238260602,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,01 CIVEL DE SOROCABA,3552205.0,SAJ,Eletrônico,0,2023-09-19,2023-11-23
00252504220238260224,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,07 CIVEL DE GUARULHOS,,SAJ,Eletrônico,0,2023-09-20,2024-08-25
00041274120238260077,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,03 CIVEL DE BIRIGUI,,Inválido,Eletrônico,0,2023-09-20,2024-08-30
00315504820238260053,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,13 FAZENDA PUBLICA DE CENTRAL,,SAJ,Eletrônico,0,2023-09-21,2025-08-11
10049209320198260564,TJSP,G2,Embargos de Declaração Cível,1689,Planos de Saúde,1,7ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2023-09-21,2024-07-19
10362851220238260602,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Custeio de Assistência Médica,1,ANEXO DO JUIZADO ESPECIAL DA FAZENDA PÚBLICA DE SOROCABA,3552205.0,SAJ,Eletrônico,0,2023-09-21,2024-03-10
00476893120238260100,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,15 CIVEL DE CENTRAL,3550308.0,SAJ,Eletrônico,0,2023-09-21,2023-11-23
00264810720238260224,TJSP,G1,Cumprimento de sentença,156,Planos de Saúde,1,03 CIVEL DE GUARULHOS,,SAJ,Eletrônico,0,2023-09-22,2024-08-25
00253422020238260224,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,07 CIVEL DE GUARULHOS,,SAJ,Eletrônico,0,2023-09-22,2024-08-25
00033783520238260526,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,01 CUMULATIVA DE SALTO,,SAJ,Eletrônico,0,2023-09-22,2024-08-27
00146064820238260577,TJSP,G1,Cumprimento Provisório de Sentença,157,Tratamento médico-hospitalar,1,07 CIVEL DE SAO JOSE DOS CAMPOS,,SAJ,Eletrônico,0,2023-09-24,2025-01-10
00108912620238260309,TJSP,G1,Cumprimento Provisório de Decisão,10980,Tratamento médico-hospitalar,1,03 CIVEL DE JUNDIAI,,SAJ,Eletrônico,0,2023-09-25,2024-08-25
00068738120238260625,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,01 CIVEL DE TAUBATE,,SAJ,Eletrônico,0,2023-09-25,2024-08-26
00050308420238260624,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,03 CIVEL DE TATUI,3554003.0,SAJ,Eletrônico,0,2023-09-25,2023-12-04
00319566920238260053,TJSP,G1,Cumprimento Provisório de Sentença,157,Tratamento médico-hospitalar,1,13 FAZENDA PUBLICA DE CENTRAL,,SAJ,Eletrônico,0,2023-09-25,2025-08-14
10061360620238260126,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,VARA JUIZADO ESP. CIVEL CRIM. DE CARAGUATATUBA,3510500.0,SAJ,Eletrônico,0,2023-09-26,2024-02-27
22412586920238260000,TJSP,G2,Agravo Interno Cível,1208,Tratamento médico-hospitalar,1,9ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-09-26,2024-05-28
00042988620238260565,TJSP,G1,Cumprimento de sentença,156,Serviços Hospitalares,1,03 CIVEL DE SAO CAETANO DO SUL,,SAJ,Eletrônico,0,2023-09-26,2024-08-26
10027164720238260011,TJSP,G2,Embargos de Declaração Cível,1689,Tratamento médico-hospitalar,1,7ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2023-09-26,2024-07-20
10167453920228260011,TJSP,G2,Apelação Cível,198,Fornecimento de medicamentos,1,3ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2023-09-26,2025-08-14
00137857520238260405,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,02 CIVEL DE OSASCO,,SAJ,Eletrônico,0,2023-09-27,2024-08-26
22388345420238260000,TJSP,G2,Agravo Interno Cível,1208,Tratamento médico-hospitalar,1,3ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-09-27,2023-11-23
00072189620238260156,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE CRUZEIRO,3513405.0,SAJ,Eletrônico,0,2023-09-27,2024-05-08
00148411520238260577,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,ANEXO DO JUIZADO ESPECIAL DA FAZENDA PÚBLICA DA COMARCA DE SAO JOSE DOS CAMPOS,,SAJ,Eletrônico,0,2023-09-27,2024-08-26
00204752320238260114,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,10 CIVEL DE CAMPINAS,,SAJ,Eletrônico,0,2023-09-28,2025-08-11
00137675420238260405,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,05 CIVEL DE OSASCO,,SAJ,Eletrônico,0,2023-09-28,2024-08-26
00018453020238260368,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE MONTE ALTO,3531308.0,SAJ,Eletrônico,0,2023-09-28,2023-11-24
00148457420238260602,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Assistência Médico-Hospitalar,1,ANEXO DO JUIZADO ESPECIAL DA FAZENDA PÚBLICA DE SOROCABA,3552205.0,SAJ,Eletrônico,0,2023-09-28,2023-12-04
00137112120238260405,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,08 CIVEL DE OSASCO,,SAJ,Eletrônico,0,2023-09-28,2024-08-26
00148465920238260602,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Assistência Médico-Hospitalar,1,ANEXO DO JUIZADO ESPECIAL DA FAZENDA PÚBLICA DE SOROCABA,3552205.0,SAJ,Eletrônico,0,2023-09-28,2023-12-04
00078553120238260032,TJSP,G1,Cumprimento Provisório de Decisão,10980,Fornecimento de medicamentos,1,FAZENDA PUBLICA DE ARACATUBA,,SAJ,Eletrônico,0,2023-09-29,2024-08-28
00148950320238260602,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Assistência Médico-Hospitalar,1,ANEXO DO JUIZADO ESPECIAL DA FAZENDA PÚBLICA DE SOROCABA,3552205.0,SAJ,Eletrônico,0,2023-10-01,2023-12-04
00265694520238260224,TJSP,G1,Cumprimento de sentença,156,Serviços Hospitalares,1,07 CIVEL DE GUARULHOS,,SAJ,Eletrônico,0,2023-10-03,2024-08-25
21110681820238260000,TJSP,G2,Embargos de Declaração Cível,1689,Tratamento médico-hospitalar,1,8ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-10-03,2024-02-26
22389765820238260000,TJSP,G2,Agravo Interno Cível,1208,Tratamento médico-hospitalar,1,2ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-10-03,2023-11-23
00501714920238260100,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,30 CIVEL DE CENTRAL,,SAJ,Eletrônico,0,2023-10-03,2025-08-15
00044859420238260565,TJSP,G1,Cumprimento Provisório de Decisão,10980,Tratamento Domiciliar (Home Care),1,06 CIVEL DE SAO CAETANO DO SUL,,SAJ,Eletrônico,0,2023-10-04,2024-08-26
22411893720238260000,TJSP,G2,Agravo Interno Cível,1208,Tratamento médico-hospitalar,1,4ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-10-04,2023-12-04
00277801920238260224,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,08 CIVEL DE GUARULHOS,,SAJ,Eletrônico,0,2023-10-04,2024-08-25
00460274120238260000,TJSP,G2,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,1ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-10-04,2024-02-26
00070695920238260008,TJSP,JE,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,01 VARA JUIZADO ESPECIAL CIVEL DE TATUAPE,3550308.0,SAJ,Eletrônico,0,2023-10-04,2023-11-24
00167028120238260562,TJSP,G1,Cumprimento Provisório de Decisão,10980,Tratamento médico-hospitalar,1,07 CIVEL DE SANTOS,3548500.0,SAJ,Eletrônico,0,2023-10-04,2024-05-28
00193657420238260506,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,05 CIVEL DE RIBEIRAO PRETO,,SAJ,Eletrônico,0,2023-10-04,2025-02-06
00009000220238260414,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE PALMEIRA D OESTE,3535200.0,SAJ,Eletrônico,0,2023-10-04,2024-02-28
22410490320238260000,TJSP,G2,Agravo Interno Cível,1208,Tratamento médico-hospitalar,1,9ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-10-05,2024-04-26
22402315120238260000,TJSP,G2,Agravo Interno Cível,1208,Tratamento médico-hospitalar,1,9ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-10-05,2024-04-26
10014474120238260053,TJSP,G2,Embargos de Declaração Cível,1689,Fornecimento de medicamentos,1,3ª CÂMARA DE DIREITO PÚBLICO,,SAJ,Eletrônico,0,2023-10-05,2024-07-19
00149653720238260564,TJSP,G1,Cumprimento de sentença,156,Planos de Saúde,1,05 CIVEL DE SAO BERNARDO DO CAMPO,,SAJ,Eletrônico,0,2023-10-05,2024-08-26
00507838420238260100,TJSP,G1,Cumprimento Provisório de Sentença,157,Tratamento médico-hospitalar,1,30 CIVEL DE CENTRAL,,SAJ,Eletrônico,0,2023-10-05,2025-02-05
00028488020238260445,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Fornecimento de medicamentos,1,VARA JUIZADO ESP. CIVEL CRIM. DE PINDAMONHANGABA,3538006.0,SAJ,Eletrônico,0,2023-10-05,2024-05-08
00133373720238260071,TJSP,G1,Cumprimento de sentença,156,Custeio de Assistência Médica,1,JUIZADO ESP.DA FAZENDA PUBLICA DE BAURU,,Inválido,Eletrônico,0,2023-10-05,2024-08-30
00133962520238260071,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,01 FAZENDA PUBLICA DE BAURU,,Inválido,Eletrônico,0,2023-10-06,2024-08-29
10100056120238260292,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Custeio de Assistência Médica,1,FAZENDA PUBLICA DE JACAREI,3524402.0,SAJ,Eletrônico,0,2023-10-06,2024-02-27
00133832620238260071,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,04 CIVEL DE BAURU,,Inválido,Eletrônico,0,2023-10-06,2024-08-29
22412136520238260000,TJSP,G2,Agravo Interno Cível,1208,Tratamento médico-hospitalar,1,4ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-10-07,2023-12-04
10046470220228260438,TJSP,G2,Agravo Interno Cível,1208,Fornecimento de medicamentos,1,4ª CÂMARA DE DIREITO PÚBLICO,3550308.0,SAJ,Eletrônico,0,2023-10-07,2024-03-25
00144023520238260405,TJSP,G1,Cumprimento Provisório de Sentença,157,Fornecimento de medicamentos,1,06 CIVEL DE OSASCO,3534401.0,SAJ,Eletrônico,0,2023-10-09,2023-12-04
00071907920238260625,TJSP,G1,Cumprimento Provisório de Decisão,10980,Assistência Médico-Hospitalar,1,FAZENDA PUBLICA DE TAUBATE,,SAJ,Eletrônico,0,2023-10-09,2024-08-26
22396149120238260000,TJSP,G2,Agravo Interno Cível,1208,Tratamento médico-hospitalar,1,1ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-10-09,2024-05-28
22404003820238260000,TJSP,G2,Agravo Interno Cível,1208,Tratamento médico-hospitalar,1,1ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-10-09,2024-03-25
10160001420168260482,TJSP,G2,Embargos de Declaração Cível,1689,Planos de Saúde,1,10ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-10-10,2024-02-26
00166116520238260602,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,03 CIVEL DE SOROCABA,,SAJ,Eletrônico,0,2023-10-10,2024-08-28
00138841420238260577,TJSP,G1,Requisição de Pequeno Valor,1266,Custeio de Assistência Médica,1,ANEXO DO JUIZADO ESPECIAL DA FAZENDA PÚBLICA DA COMARCA DE SAO JOSE DOS CAMPOS,,SAJ,Eletrônico,0,2023-10-10,2024-08-26
00042099120238260297,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,VARA JUIZADO ESP. CIVEL CRIM. DE JALES,,SAJ,Eletrônico,0,2023-10-11,2024-08-27
10314187120238260053,TJSP,G2,Apelação Cível,198,Fornecimento de medicamentos,1,6ª CÂMARA DE DIREITO PÚBLICO,,SAJ,Eletrônico,0,2023-10-11,2025-08-14
00147205620238260554,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,04 CIVEL DE SANTO ANDRE,3547809.0,SAJ,Eletrônico,0,2023-10-11,2024-06-05
10263620320238260071,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Assistência Médico-Hospitalar,1,JUIZADO ESP.DA FAZENDA PUBLICA DE BAURU,3506003.0,SAJ,Eletrônico,0,2023-10-14,2024-03-10
00137236720238260071,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,JUIZADO ESP.DA FAZENDA PUBLICA DE BAURU,,Inválido,Eletrônico,0,2023-10-16,2024-08-30
00020564820238260568,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,01 CIVEL DE SAO JOAO DA BOA VISTA,,SAJ,Eletrônico,0,2023-10-16,2024-08-26
00009190820238260414,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL CRIM. DE PALMEIRA D OESTE,,SAJ,Eletrônico,0,2023-10-16,2024-08-27
00055718120238260248,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,01 CIVEL DE INDAIATUBA,,Inválido,Eletrônico,0,2023-10-16,2024-08-29
00525445320238260100,TJSP,G1,Cumprimento Provisório de Sentença,157,Tratamento médico-hospitalar,1,21 CIVEL DE CENTRAL,3550308.0,SAJ,Eletrônico,0,2023-10-16,2024-03-26
00154294420238260602,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Assistência Médico-Hospitalar,1,ANEXO DO JUIZADO ESPECIAL DA FAZENDA PÚBLICA DE SOROCABA,,SAJ,Eletrônico,0,2023-10-16,2024-08-28
00524370920238260100,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,01 CIVEL DE CENTRAL,,SAJ,Eletrônico,0,2023-10-16,2025-08-14
00011687220238260150,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,VARA UNICA DE COSMOPOLIS,3512803.0,SAJ,Eletrônico,0,2023-10-17,2024-03-25
00013347020228260108,TJSP,G1,Requisição de Pequeno Valor,1266,Planos de Saúde,1,JUIZADO ESPECIAL CIVEL DE CAJAMAR,,SAJ,Eletrônico,0,2023-10-17,2024-08-26
00150444620238260554,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,07 CIVEL DE SANTO ANDRE,3547809.0,SAJ,Eletrônico,0,2023-10-17,2023-12-05
10265621020238260071,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Custeio de Assistência Médica,1,JUIZADO ESP.DA FAZENDA PUBLICA DE BAURU,3506003.0,SAJ,Eletrônico,0,2023-10-17,2024-02-28
00052290720238260269,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,02 CIVEL DE ITAPETININGA,,SAJ,Eletrônico,0,2023-10-17,2024-08-27
00075343020228260032,TJSP,G1,Requisição de Pequeno Valor,1266,Custeio de Assistência Médica,1,FAZENDA PUBLICA DE ARACATUBA,,SAJ,Eletrônico,0,2023-10-17,2024-08-27
10155561120218260577,TJSP,G2,Embargos de Declaração Cível,1689,Tratamento médico-hospitalar,1,8ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-10-17,2024-02-26
10100230620238260576,TJSP,G2,Embargos de Declaração Cível,1689,Fornecimento de medicamentos,1,9ª CÂMARA DE DIREITO PÚBLICO,3550308.0,SAJ,Eletrônico,0,2023-10-18,2024-02-26
00154996120238260602,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,ANEXO DO JUIZADO ESPECIAL DA FAZENDA PÚBLICA DE SOROCABA,,SAJ,Eletrônico,0,2023-10-18,2024-08-28
00161576320238260577,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,02 CIVEL DE SAO JOSE DOS CAMPOS,,SAJ,Eletrônico,0,2023-10-18,2024-08-26
22391280920238260000,TJSP,G2,Agravo Interno Cível,1208,Tratamento médico-hospitalar,1,4ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-10-18,2023-11-23
00343850920238260053,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,01 FAZENDA PUBLICA DE CENTRAL,,SAJ,Eletrônico,0,2023-10-19,2024-07-20
00022462820238260045,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,01 CUMULATIVA DE ARUJA,,SAJ,Eletrônico,0,2023-10-19,2024-08-25
10092187620228260127,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,2ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2023-10-19,2025-08-14
00074878620238260625,TJSP,G1,Cumprimento Provisório de Sentença,157,Fornecimento de medicamentos,1,FAZENDA PUBLICA DE TAUBATE,,SAJ,Eletrônico,0,2023-10-19,2024-08-26
00011930420238260177,TJSP,G1,Reclamação Pré-processual,11875,Serviços Hospitalares,1,CEJUSC (Pré-Processual),3515103.0,SAJ,Eletrônico,0,2023-10-19,2024-05-28
00278901820238260224,TJSP,G1,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,07 CIVEL DE GUARULHOS,,SAJ,Eletrônico,0,2023-10-19,2024-08-25
00091787220238260161,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,FAZENDA PUBLICA DE DIADEMA,,SAJ,Eletrônico,0,2023-10-19,2024-08-29
10269232720238260071,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Custeio de Assistência Médica,1,JUIZADO ESP.DA FAZENDA PUBLICA DE BAURU,3506003.0,SAJ,Eletrônico,0,2023-10-20,2024-03-10
00452392720238260000,TJSP,G2,Cumprimento de sentença,156,Planos de Saúde,1,10ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-10-20,2024-02-26
00140077520238260071,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,JUIZADO ESP.DA FAZENDA PUBLICA DE BAURU,,Inválido,Eletrônico,0,2023-10-20,2024-08-29
00150972720238260554,TJSP,G1,Cumprimento Provisório de Sentença,157,Tratamento médico-hospitalar,1,01 CIVEL DE SANTO ANDRE,3547809.0,SAJ,Eletrônico,0,2023-10-20,2024-06-05
00150501520238260405,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,01 FAZENDA PUBLICA DE OSASCO,,SAJ,Eletrônico,0,2023-10-23,2024-08-26
00403754320238260000,TJSP,G2,Cumprimento de sentença,156,Tratamento médico-hospitalar,1,5ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-10-23,2024-02-26
00008365320238260232,TJSP,G1,Cumprimento Provisório de Decisão,10980,Fornecimento de medicamentos,1,VARA ÚNICA DE CESÁRIO LANGE,,SAJ,Eletrônico,0,2023-10-24,2025-02-05
10951199320228260100,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,1ª CÂMARA DE DIREITO PRIVADO,,SAJ,Eletrônico,0,2023-10-24,2025-08-14
00157914620238260602,TJSP,G1,Cumprimento Provisório de Decisão,10980,Fornecimento de medicamentos,1,FAZENDA PUBLICA DE SOROCABA,3552205.0,SAJ,Eletrônico,0,2023-10-24,2023-11-23
00031537620238260441,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Fornecimento de medicamentos,1,02 CUMULATIVA DE PERUIBE,,SAJ,Eletrônico,0,2023-10-25,2024-08-27
00006007820238260660,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,JUIZADO ESPECIAL CIVEL E CRIM. DE VIRADOURO,,SAJ,Eletrônico,0,2023-10-25,2025-08-05
00085724320238260032,TJSP,G1,Cumprimento Provisório de Sentença,157,Fornecimento de medicamentos,1,FAZENDA PUBLICA DE ARACATUBA,,SAJ,Eletrônico,0,2023-10-26,2024-08-28
10320796420228260577,TJSP,G2,Embargos de Declaração Cível,1689,Fornecimento de medicamentos,1,4ª CÂMARA DE DIREITO PÚBLICO,,SAJ,Eletrônico,0,2023-10-26,2024-07-19
10270503620228260576,TJSP,G2,Embargos de Declaração Cível,1689,Fornecimento de medicamentos,1,8ª CÂMARA DE DIREITO PÚBLICO,3550308.0,SAJ,Eletrônico,0,2023-10-26,2024-03-25
00367706120228260053,TJSP,G2,Apelação Cível,198,Fornecimento de medicamentos,1,11ª CÂMARA DE DIREITO PÚBLICO,3550308.0,SAJ,Eletrônico,0,2023-10-26,2024-05-28
10276386920238260071,TJSP,G1,Procedimento do Juizado Especial da Fazenda Pública,14695,Assistência Médico-Hospitalar,1,JUIZADO ESP.DA FAZENDA PUBLICA DE BAURU,3506003.0,SAJ,Eletrônico,0,2023-10-26,2024-03-10
00028946220238260318,TJSP,G1,Cumprimento de Sentença contra a Fazenda Pública,12078,Assistência Médico-Hospitalar,1,VARA JUIZADO ESP. CIVEL CRIM. DE LEME,,SAJ,Eletrônico,0,2023-10-26,2024-08-25
00016767920238260356,TJSP,G1,Cumprimento de sentença,156,Fornecimento de medicamentos,1,02 CUMULATIVA DE MIRANDOPOLIS,,SAJ,Eletrônico,0,2023-10-26,2025-01-10
10007758720238260326,TJSP,G2,Remessa Necessária Cível,199,Fornecimento de medicamentos,1,7ª CÂMARA DE DIREITO PÚBLICO,3550308.0,SAJ,Eletrônico,0,2023-10-26,2024-04-26
00017868420238260063,TJSP,G1,Cumprimento Provisório de Sentença,157,Fornecimento de medicamentos,1,02 CUMULATIVA DE BARRA BONITA,,SAJ,Eletrônico,0,2023-10-26,2024-08-29
10084478520228260002,TJSP,G2,Apelação Cível,198,Tratamento médico-hospitalar,1,1ª CÂMARA DE DIREITO PRIVADO,3550308.0,SAJ,Eletrônico,0,2023-10-27,2024-04-26
